name,weight,Class,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Linoleic Acid,Alpha-Linolenic Acid
삼색소보로덮밥,100,일품밥,248.31,8.469,7.9395,33.6142,0.129,21.33,1.4024,188.45,38.805,0.11582,0.23152,1.8075,1270.066,81.8485
삼선짜장밥,166,일품밥,299.25,14.1455,5.3996,47.4371,1.935,33.25,1.5655,888.75,71.20833334,0.336,0.1101,3.3975,1192.528,103.8328
새송이버섯카레라이스,141,일품밥,261.45,8.506,5.0976,47.0351,1.83,20.4,1.6515,15,49.5125,0.23975,0.11505,3.454,787.237,77.3893
새우간장덮밥,90.3,일품밥,197.521,8.9732,1.64278,34.81348,0.336,29.997,1.4224,181.678,24.292,0.09979,0.07619,0.9225,597.9361,68.36084
새우버섯덮밥,146,일품밥,217.85,8.339,1.4351,43.3161,2.1,28,1.518,293.45,46.275,0.14545,0.1812,3.1405,561.7045,77.4733
새우부추볶음밥,131.2,일품밥,198.1,9.383,1.5256,35.2521,0.805,39.58,2.2324,156.194,70.92916667,0.14455,0.0665,3.179,523.201,66.9538
새우살굴소스볶음밥,169,일품밥,230.17,9.7577,1.6481,42.7535,1.645,35.86,1.5938,267.69,77.46333334,0.11082,0.12479,43.349,594.6529,80.7898
새우살볶음밥,169,일품밥,219.57,10.1277,1.8501,39.4415,1.825,29.76,2.5898,145.49,81.73000001,0.12442,0.10819,42.721,547.0929,86.6118
새우굴소스채소볶음밥,169.2,일품밥,214.77,9.9917,1.5341,39.2715,2.125,45.14,1.6562,294.284,80.49666667,0.12222,0.11619,30.505,542.7309,93.1778
새우채소볶음밥,135,일품밥,202.65,9.2955,1.1665,37.815,1.295,18.15,1.8185,210,52.08333334,0.1318,0.1467,28.923,42.845,6.388
새우카레볶음밥,86.1,일품밥,231.407,7.2689,0.97,46.5092,0.263,15.501,1.8159,5.436,14.4685,0.13782,0.02618,0.6786,4.2306,0.333
새우파래볶음밥,96.3,일품밥,74.6,7.361,2.6946,5.2106,1.26,38.62,1.4766,196.091,74.34583334,0.06585,0.1424,6.738,741.1465,75.6563
새우편마늘볶음밥,150.3,일품밥,207.867,9.5615,1.5095,37.8334,1.517,35.781,1.5687,155.57,77.21100001,0.11538,0.09796,42.8734,546.2722,77.8618
소고기가지덮밥,169,일품밥,288.74,8.6285,9.0956,41.9828,2.294,29.3,1.4719,169.49,55.72083334,0.13057,0.23392,6.608,666.548,81.9313
소고기굴소스덮밥,154,일품밥,275.82,7.5227,7.7996,42.7465,1.865,25.91,1.3153,162.19,81.5175,0.12747,0.14754,6.5405,651.5079,89.5203
소고기굴소스볶음밥,103,일품밥,259.6,7.5941,9.0727,35.1664,0.573,10.41,1.2774,159.6,34.55416667,0.10643,0.14551,11.1378,662.4199,79.5475
소고기김주먹밥,93,일품밥,263.8,7.9038,10.5469,33.2005,0.436,11.82,1.3277,82.34,42.42166667,0.10525,0.15126,1.8014,1178.7598,120.5412
소고기무밥+양념장,86.4,일품밥,214.08,7.48339,5.04138,32.9377,0.2407,9.226,1.10409,17.961,4.963916666,0.108117,0.082379,1.6296,164.77545,7.93905
소고기배추밥+양념장,80.5,일품밥,231.225,6.1776,7.63875,32.69955,0.1025,15.11,1.16955,112.44,5.68125,0.128965,0.1302,1.6955,824.84715,692.12135
소고기볶음밥,89.3,일품밥,254.871,7.7163,9.26238,33.29488,0.344,10.367,1.3289,164.868,32.092,0.10588,0.16893,0.8625,741.3485,76.05644
소고기부추볶음밥,89.3,일품밥,254.821,7.7173,9.26988,33.25988,0.264,10.567,1.4579,165.018,31.30033333,0.11058,0.16823,0.935,739.0005,74.80694
소고기비빔밥,110.4,일품밥,243.04,6.1398,4.33008,43.44818,1.153,22.722,1.3549,65.752,76.82850001,0.14427,0.12627,7.9706,705.8213,81.76514
소고기상추비빔밥,172.5,일품밥,272.085,8.55885,9.20445,37.8366,2.676,55.865,1.88205,67.74,129.93875,0.14735,0.23714,8.5465,591.53445,24.79565
소고기양배추덮밥,144,일품밥,284.79,8.373,9.0991,41.0483,1.584,26.1,1.4359,170.64,78.34166667,0.12347,0.18467,6.9365,673.047,83.5758
소고기오므라이스,161.4,일품밥,319.91,11.2787,8.43168,47.23778,1.44,36.882,1.949,120.982,108.0268333,0.17062,0.27247,5.4865,1115.9645,81.81944
소고기오이볶음밥,97.3,일품밥,255.001,7.8314,9.26078,33.27778,0.302,11.837,1.3433,164.708,23.65283333,0.10369,0.17224,2.1956,740.0466,76.87194
소고기유부초밥,130.5,일품밥,304.83,10.2405,11.6488,38.1468,0.825,72.93,1.9969,190.205,75.07083334,0.1171,0.11507,3.1825,111.9375,7.4965
소고기잡채덮밥,228,일품밥,585.82,13.222,11.4831,103.4058,1.239,41.04,3.4135,189.08,160.0766667,0.30602,0.28765,17.32,1505.428,86.1112
소고기주먹밥,69.3,일품밥,208.081,5.2128,5.32538,33.06393,0.5225,8.317,0.96,181.963,50.81075,0.10331,0.069835,0.7195,672.7365,71.51594
소고기채소볶음밥,126.4,일품밥,266.61,6.3477,5.48568,46.14178,1.575,16.782,1.254,68.632,54.45183334,0.14007,0.08687,6.5625,678.7725,72.35194
소고기카레라이스,116,일품밥,265.35,7.5535,6.1586,45.2726,1.105,19.75,1.747,14.4,50.2625,0.1323,0.073,3.4255,561.725,69.1528
소고기콩나물밥+양념장,88.4,일품밥,218.49,8.12619,5.23098,33.246,0.3697,13.526,1.17509,201.031,4.988916666,0.117137,0.097919,0.7781,260.52555,23.72655
소고기파인애플볶음밥,136,일품밥,252.25,6.41,6.4671,40.7061,1.5,16.4,1.1345,249,78.86666667,0.12315,0.13585,3.5975,622.5965,82.1338
소고기파프리카볶음밥,109,일품밥,243.87,8.5082,6.7711,35.5585,0.52,7.36,1.2143,158.09,9.834166667,0.10122,0.12669,30.9255,607.3564,78.3538
소고기하이라이스,99.1,일품밥,277.867,7.8548,8.6927,40.8714,0.78,15.881,1.521,343.876,30.41516667,0.11626,0.10612,1.696,692.827,77.8463
소보로덮밥,97.9,일품밥,253.841,7.52981,3.13543,46.30851,0.3561,24.342,1.34034,161.133,86.96591667,0.155144,0.184232,0.33758,650.12994,29.66827
소불고기덮밥,173.1,일품밥,304.117,9.2033,11.2212,40.8156,1.669,37.871,2.1485,183.576,138.296,0.15533,0.28372,22.2305,1506.2005,94.2467
소불고기덮밥(안심),94.8,일품밥,227.996,8.894,5.31903,34.33538,0.473,9.447,1.50935,162.113,34.98866667,0.1238,0.13712,1.0331,695.3152,72.07264
시금치데리야끼볶음밥,139,일품밥,182.97,5.0949,1.3837,37.7039,0.888,25.95,1.804,142.54,154.1541667,0.16875,0.2033,22.8065,525.549,68.2033
시금치소고기덮밥,129,일품밥,239.19,6.3865,5.2591,40.5683,0.909,23.2,1.6824,173.74,134.0875,0.14187,0.20967,16.9265,597.425,72.1213
시래기영양밥+양념장,80.5,일품밥,245.875,4.6056,2.48875,49.10955,0.1025,61.11,2.63155,123.69,2.560416666,0.172665,0.0862,10.8355,729.20115,686.97535
씻은김치볶음밥,118,일품밥,192.14,3.397,3.2304,36.1079,1.245,26.06,0.843,53.97,78.31833334,0.13015,0.0489,3.651,1358.736,86.3852
안매운김치볶음밥,98,일품밥,187.74,3.183,3.2124,35.0799,0.805,23.06,0.797,53.97,73.81833334,0.12255,0.0329,3.029,1355.626,77.6352
안매운마파두부덮밥,97.1,일품밥,231.367,8.4203,5.05325,36.2324,1.017,26.046,1.2538,121.831,5.15475,0.215825,0.136845,0.2961,1513.92855,201.312
양배추밥+양념장,57.6,일품밥,156.714,2.89969,0.67855,33.38852,0.4507,10.264,0.57794,127.053,0.914,0.098977,0.021259,2.9994,215.68,7.58726
양배추소시지덮밥,134,일품밥,244.39,6.744,4.5911,42.9183,1.584,28.8,0.9119,300.24,70.74166667,0.17617,0.10517,13.5165,1042.076,112.1008
연근달걀볶음밥,164,일품밥,231.14,7.5665,3.4421,41.0858,2.064,34.45,1.4499,193.09,95.475,0.15527,0.26672,28.005,867.664,89.2268
연두부된장덮밥,126.3,일품밥,225.781,9.0785,3.65948,37.15368,0.113,29.547,1.511,112.408,1.450333333,0.23674,0.06107,0.3741,658.4084,71.24034
연두부볶음밥,132,일품밥,206.9,4.6473,2.111,40.9994,1.108,20.38,1.0902,165.78,41.11166667,0.14973,0.06915,22.5906,552.2625,73.4068
열무보리간장비빔밥,52.5,일품밥,153.965,3.0932,0.75715,32.3505,0.872,17.915,0.68335,176.72,7.44125,0.09166,0.03829,0.2442,264.21385,12.92935
열무보리비빔밥,52,일품밥,155.38,3.0737,0.77765,32.7877,0.942,17.87,0.6941,91.45,11.81,0.098295,0.035805,0.1788,274.7337,14.26825
열무비빔밥,162.5,일품밥,221.945,8.0869,3.8631,37.4373,1.288,68.755,1.77555,101.4,161.3654167,0.146835,0.243315,34.717,839.76795,53.4701
오리훈제볶음밥,99,일품밥,224.67,6.3947,5.0141,36.8835,0.67,10.26,0.9538,167.24,32.2425,0.11592,0.04599,11.6655,1173.9774,102.1988
오므라이스,131.1,일품밥,286.947,10.5903,9.9727,36.5389,0.92,28.281,1.718,113.596,118.336,0.13236,0.25292,1.989,972.7385,80.5983
오징어굴소스볶음밥,99,일품밥,188.77,6.7582,1.4836,35.5635,0.61,9.81,0.6958,182.54,28.35083334,0.11217,0.05494,20.8575,525.4479,72.8033
오징어김치볶음밥,132,일품밥,204.02,8.006,2.588,35.5555,1.05,26.88,0.849,103.41,77.17583334,0.139,0.04865,3.2015,941.376,78.909
오징어덮밥,142.5,일품밥,218.685,9.31225,1.6782,40.3928,1.6945,25.715,0.82025,164.335,50.63458334,0.134485,0.079175,6.8395,552.93365,77.40595
오징어버섯덮밥,144,일품밥,216.87,8.6927,1.5801,41.5205,1.665,25.21,0.8868,197.54,29.60916667,0.15212,0.11319,5.9125,536.3584,75.0393
오징어채소덮밥,169,일품밥,230.57,9.4062,1.6606,43.43,2.04,29.01,0.8303,207.29,53.22166667,0.14127,0.07039,7.617,530.8244,86.5673
완두콩짜장밥,146,일품밥,274.15,10.2355,4.4771,46.6361,2.87,22.55,1.2385,569.95,74.05833334,0.31005,0.06335,5.7265,1061.4835,96.2373
우렁된장소스덮밥,65.5,일품밥,160.075,6.06304,0.88857,32.69811,2.0888,138.73,2.31588,205.922,9.880583333,0.130891,0.138951,0.77788,309.28023,31.92658
우엉소고기볶음밥,149,일품밥,265.14,7.9465,7.7886,39.5438,2.419,27.4,1.4569,166.24,80.11666667,0.12282,0.19797,2.6035,652.7585,83.9413
우엉주먹밥,125,일품밥,200.31,4.446,2.2315,39.7812,2.599,29.88,1.0284,153,73.52583334,0.11707,0.12502,7.6155,952.3615,86.5275
우엉채소볶음밥,83.6,일품밥,176.242,3.3972,1.28394,36.47314,1.432,16.553,0.75835,54.846,46.46383334,0.10438,0.05502,1.06525,565.14765,68.81572
유부불고기덮밥,169,일품밥,285.39,9.671,9.6951,39.1373,1.669,65.05,2.3274,179.29,135.6666667,0.15832,0.23772,22.1505,625.9525,80.9923
유부초밥,69.2,일품밥,245.85,5.9501,8.7493,34.08375,0.3535,58.115,1.35235,74.019,12.48375,0.104625,0.05166,1.1515,1731.78925,81.05365
일본식소고기덮밥(규동),89.7,일품밥,264.727,7.84574,8.39128,37.72017,0.2159,16.089,1.39241,75.72,8.922083333,0.116879,0.132328,1.11458,271.18664,9.91701
잔멸치김밥,115,일품밥,251.31,15.568,4.0579,36.1872,0.459,150.44,1.3169,773.31,74.6525,0.12432,0.20065,3.8583,856.844,45.136
잔멸치주먹밥,67.3,일품밥,190.667,7.0123,2.6271,32.8773,0.445,68.691,0.7014,337.55,46.94516667,0.09866,0.02672,1.378,936.8225,76.592
장조림버터비빔밥,81.2,일품밥,230.264,9.70125,5.67947,32.86837,0.0245,10.413,1.38531,152.002,30.20541667,0.12519,0.107998,0.1797,410.6537,11.82035
주꾸미미나리볶음밥,99.1,일품밥,171.047,6.5085,1.3457,31.7948,0.621,16.191,1.0653,100.676,29.54766667,0.10088,0.12332,1.1126,521.4662,71.499
주꾸미부추볶음밥,129,일품밥,187.99,7.28,1.4046,35.1233,0.759,20.55,1.6784,148.59,28.75,0.14202,0.15262,2.133,517.8395,73.8798
짜장덮밥,103.1,일품밥,256.927,10.5217,2.7131,45.7029,1.275,15.261,0.8973,838.986,1.527666667,0.17961,0.06022,1.6305,798.3646,89.1872
짜장라이스,152,일품밥,314.795,9.11195,3.16655,60.9499,2.172,35.51,1.1821,1008.105,11.90416667,0.23632,0.08806,11.975,855.97555,97.07235
짜장밥,155,일품밥,259.45,11.166,1.7585,48.3115,2.595,23.9,1.0405,842.5,73.86666667,0.202,0.08565,4.483,309.3025,31.6625
짜장참치볶음밥,146,일품밥,270.35,16.734,4.3001,38.8706,1.17,50.05,4.325,527.6,46.11666667,0.1388,0.2067,1.941,1018.445,78.3228
참나물유부초밥,81,일품밥,243.855,6.608,9.85795,30.6067,0.545,72.545,1.64305,178.465,43.44791667,0.0929,0.03629,0.7225,1561.07025,87.32155
참치가지볶음밥,110,일품밥,226.82,11.967,3.6224,34.6059,1.175,16.78,3.1046,306.03,25.2825,0.11774,0.07182,1.1301,932.538,71.7437
참치김치볶음밥,122.1,일품밥,205.72,7.646,2.948,35.5605,1.05,27.32,2.0042,207.257,77.17583334,0.1295,0.05265,3.2015,940.876,78.809
참치깻잎덮밥,112.5,일품밥,205.085,9.29035,2.20545,35.7196,1.276,44.665,2.43555,196.09,112.4595833,0.13815,0.08724,3.1445,444.61795,32.65765
참치마요덮밥,102,일품밥,260.23,12.7983,7.1346,34.0248,0.341,26.73,3.2288,329.86,33.39166667,0.12092,0.09194,0.6699,2581.8973,366.2857
참치비빔밥,112.5,일품밥,202.185,8.95435,2.18545,35.1906,1.096,24.565,2.40455,199.59,58.08458334,0.11625,0.06744,2.8715,437.66695,8.15465
참치새싹비빔밥,107.5,일품밥,199.335,9.28285,2.21645,34.1896,1.021,26.215,2.58755,198.84,12.34291667,0.1481,0.09329,2.0725,434.28295,9.30665
참치주먹밥,112.4,일품밥,226.948,12.00906,3.7226,34.60584,1.0686,22.742,3.12654,313.756,49.43866667,0.112146,0.060402,5.5595,975.59056,81.56084
참치채소볶음밥,142,일품밥,217.77,9.1315,3.1855,36.824,1.64,18.53,2.426,167.41,78.80916667,0.11655,0.0725,35.093,958.26,82.3145
참치채소비빔밥,97.5,일품밥,198.035,8.98635,2.19695,34.0366,0.896,23.365,2.47105,198.84,34.94708333,0.12945,0.07784,1.4685,434.26045,8.31815
찹쌀닭백숙,72.21,일품밥,167.6747,11.06343,5.38591,17.37933,0.095,7.4281,0.98285,100.9986,25.0361,0.129911,0.130572,0.3379,0.3963,0.2045
채소볶음밥,85.3,일품밥,170.371,3.2996,1.39508,34.87138,0.944,11.597,0.7181,149.888,59.18033334,0.10978,0.08014,1.6187,606.7749,74.20764
채소비빔밥,102.5,일품밥,169.985,3.62885,1.26695,35.1491,1.346,24.715,1.02155,40.29,35.34291667,0.14945,0.08549,2.8115,440.17395,9.79765
채소유부초밥,130.4,일품밥,296.706,8.3833,6.4675,49.30158,1.6466,75.28,1.91716,87.91,52.85,0.147178,0.069148,17.384,22.063,6.907
채소주먹밥,67.2,일품밥,164.04,2.8931,1.1743,34.0359,0.617,7.24,0.6226,71.984,24.7125,0.10316,0.02006,1.516,423.2769,8.9942
채소주먹밥(달걀),97.1,일품밥,201.929,6.63378,3.4395,34.47832,0.4823,23.366,1.17032,44.281,65.08558333,0.126333,0.173671,2.069,860.15688,73.79067
청포묵비빔밥,97,일품밥,184.3,5.8375,1.6504,34.9223,0.708,11.98,0.7548,68.14,55.27583334,0.11929,0.08369,1.201,482.534,11.8117
충무김밥,41.4,일품밥,148.824,2.983,0.40618,32.16528,0,5.966,0.6299,73.006,12.28766667,0.0999,0.04434,1.57,83.2425,1.06814
충무김밥+반찬,99.5,일품밥,216.215,8.86285,2.41945,39.0081,0.956,29.165,0.96955,307.8,35.43541667,0.1251,0.10449,3.304,857.83445,57.33115
취나물밥+양념장,86.7,일품밥,213.079,4.4229,1.53847,44.15067,1.5665,49.638,2.56201,149.162,58.19291666,0.136315,0.226248,3.929,536.93695,61.43905
취나물표고영양밥,91,일품밥,171.62,3.7125,1.3259,36.2414,1.2,38.23,2.185,5.86,48.10083332,0.12625,0.19045,3.215,440.4875,50.9582
치즈채소볶음밥,161,일품밥,264.05,7.608,5.5976,44.5026,2.04,139.2,0.8665,277.05,93.20416667,0.13115,0.1122,34.7385,624.2155,106.3228
치킨마요덮밥,95.2,일품밥,249.897,11.127,6.004,35.4616,0.081,14.331,0.9011,136.763,19.2735,0.16889,0.07714,0.7251,2644.9597,361.9831
카레라이스,126,일품밥,259.1,7.832,5.0661,45.9581,1.345,21.85,1.5805,14.8,72.50416667,0.23385,0.0537,3.899,769.213,77.8323
콩나물무밥,96,일품밥,202.67,4.486,1.5539,41.3734,0.52,20.53,0.871,5.61,0.3675,0.1553,0.03615,1.918,587.807,36.0677
콩나물무밥+양념장,107,일품밥,207.44,4.8989,1.5651,42.2088,0.632,27.04,1.1319,149.1,6.2275,0.15887,0.09663,3.0132,591.4294,39.4917
콩나물밥,75,일품밥,190.5,4.36,0.54,40.7,0.4,15.5,0.8175,4.25,0.291666667,0.1435,0.03125,0.45,166.6625,28.765
콩나물밥+양념장,59.4,일품밥,156.63,3.58755,0.61819,32.99693,0.3318,12.009,0.69238,146.887,1.055666666,0.111702,0.075641,0.3055,207.0593,19.10846
크림리조또,107,일품밥,228.03,5.8078,9.5143,28.2791,0.203,55.48,0.5067,117.92,61.18333334,0.11753,0.09941,9.9881,916.0173,102.1508
토마토새우볶음밥,102.1,일품밥,214.33,6.8468,1.3873,41.8561,0.948,21.62,1.1764,78.967,8.708333334,0.12383,0.04851,6.3116,530.0413,73.1608
파인애플볶음밥,121,일품밥,192.6,3.377,1.2146,40.9461,1.58,15.4,0.7275,237.8,74.82083334,0.12265,0.07155,3.615,529.2985,78.2373
파인애플새우볶음밥,131,일품밥,195.75,6.2675,1.3471,38.3571,1.58,26.35,1.1045,47.9,74.77083334,0.1222,0.0609,3.765,529.232,78.2373
파인콘채소볶음밥,119,일품밥,199.97,3.4857,1.3101,42.3295,1.425,12.76,0.7393,175.24,50.85916667,0.11697,0.07194,3.727,561.4759,77.8028
파프리카유부초밥,72.9,일품밥,213.965,5.7504,5.02137,34.84272,0.304,49.35,1.25695,74.059,19.665,0.10344,0.02785,4.8334,107.7862,14.64556
표고버섯콩나물밥,100,일품밥,215.51,5.0345,2.589,42.4242,0.424,17.88,1.0039,148.9,0.300833333,0.16067,0.12667,0.45,1090.143,99.6825
하이라이스,114,일품밥,240.37,7.255,3.8156,43.3326,1.375,17.35,1.131,338.73,47.95416667,0.22205,0.04035,3.454,824.3055,82.5993
해물굴소스볶음밥,101.3,일품밥,208.171,10.7167,1.84358,35.20038,0.353,24.477,1.1826,282.718,24.332,0.11055,0.06079,0.9411,598.915,68.41744
해물버섯덮밥,131,일품밥,213.1,10.018,1.5401,38.8501,1.195,31.2,1.0655,61.95,26.37916667,0.13645,0.09455,3.8835,532.169,71.3283
해물볶음밥,131.2,일품밥,198.35,8.9865,1.5681,35.6461,1.08,23.88,1.1369,143.494,53.34166667,0.11625,0.0672,31.864,536.3845,76.0013
햄김치볶음밥,152,일품밥,213.12,7.637,3.1505,38.1965,1.665,38.63,1.2755,289.81,81.68833334,0.16325,0.1616,18.137,960.4275,84.5305
햄파프리카볶음밥,107,일품밥,201.27,6.1725,3.033,35.87,0.855,10.38,0.8425,206.11,50.17583334,0.12395,0.07865,30.819,944.7635,77.3055
햄채소볶음밥,111.2,일품밥,192.5,6.474,2.0416,36.1076,1.185,11.18,0.8309,273.744,49.5,0.13045,0.09585,11.0505,529.7305,73.0733
호박짜장밥,156,일품밥,273.15,9.168,4.1061,48.5751,2.705,24.85,1.087,842.55,76.14166667,0.26805,0.0633,4.7325,1034.867,107.9033
홍합영양밥,84.3,일품밥,200.391,6.37716,0.85849,40.19331,0.4631,15.7,2.14389,126.644,29.57708333,0.102955,0.115662,1.8509,116.96125,4.91955
훈제오리볶음밥,104,일품밥,221.52,6.6002,4.9936,36.466,0.895,10.36,0.9743,157.54,32.18416667,0.11972,0.06609,11.428,1170.5279,101.4668
(소고기제외)당면양배추국,46.4,국,50.536,1.82829,1.63986,7.47665,1.0239,62.445,0.63626,77.482,0.81975,0.016759,0.018078,6.28793,632.54769,18.22865
(저염)닭곰탕,48.8,국,81.302,8.64985,4.7792,0.38855,0.0645,5.621,0.4536,96.95,23.2035,0.09268,0.09892,0.1658,1.69995,0.7497
가자미미역국,30.3,국,55.309,6.14546,3.06173,1.43818,1.0692,44.193,0.39357,302.254,17.48083333,0.045195,0.0703,0.50981,842.12079,26.0327
가지냉국,33.8,국,10.773,0.43851,0.10008,2.34601,0.6591,7.642,0.11564,101.121,2.109666667,0.008694,0.050102,1.29748,37.71479,1.45202
갈비탕,50.7,국,62.856,9.30189,2.35526,0.52545,0.0999,4.755,1.18376,128.063,1.526833333,0.025774,0.075738,0.84788,75.04969,3.4844
갈비탕+당면,58.6,국,93.352,10.5033,3.08915,5.0736,0.135,13.206,1.58355,70.986,15.1035,0.029415,0.12179,0.31785,183.25945,5.3747
갈은북어국,32.3,국,39.915,4.8229,1.7504,0.982,0.223,24.39,0.3454,139.221,0.824583333,0.02383,0.02395,1.5015,202.19025,932.70585
감자고추장찌개,64.3,국,66.169,2.88396,3.16603,6.76768,1.3032,7.043,0.31437,73.544,9.25,0.102895,0.03335,4.12721,1197.93519,145.4494
감자국,30.1,국,24.338,1.78693,0.12767,4.20345,0.7123,48.143,0.43987,89.992,0.701666667,0.020263,0.014806,2.81671,4.08898,1.3586
감자다시마국,28.2,국,35.646,1.74826,1.62664,3.7522,0.5966,52.126,0.47764,105.684,1.18625,0.019141,0.017972,2.42857,628.50206,9.52755
감자달걀국,44.6,국,42.175,3.5633,1.22865,4.0875,0.659,53.403,0.66485,97.34,20.918,0.029715,0.08228,2.50135,168.64075,4.9446
감자된장국,42.3,국,27.929,2.13239,0.24236,4.48995,0.8869,48.744,0.62306,193.686,2.72,0.044424,0.028458,2.81358,6.19129,5.6896
감자된장찌개,42.3,국,27.929,2.13239,0.24236,4.48995,0.8869,48.744,0.62306,193.686,2.72,0.044424,0.028458,2.81358,6.19129,5.6896
감자맑은된장국,36.5,국,26.305,1.54685,0.1811,4.78325,0.8085,26.83,0.5081,171.94,0.47,0.04266,0.02126,3.0518,4.72705,1.2072
감자미역국,30.2,국,39.016,2.28356,1.76054,4.6097,1.6646,78.316,0.59764,300.734,16.16875,0.016941,0.016502,2.24857,638.19446,24.87885
감자부추국,42,국,27.56,2.1843,0.263,4.306,0.657,50.02,0.9376,193.98,1.195,0.05627,0.02763,2.967,4.4616,1.3146
감자수제비국,78.8,국,128.76,6.1502,0.5399,23.8879,1.551,78.56,2.4153,161.181,15.85583333,0.06699,0.05808,3.3311,144.5468,12.5415
감자수제비국(조개x),63.8,국,117.81,4.3952,0.3899,23.3479,1.551,54.41,0.6303,161.181,15.85583333,0.06249,0.02508,2.8811,144.5468,12.5415
감자애호박국,41,국,24.069,1.83945,0.136,4.07265,0.9345,46.896,0.4298,144.751,4.1965,0.02273,0.02406,2.7623,6.68485,8.079
감자양파국,32.8,국,20.924,1.66989,0.12141,3.42875,0.6719,45.489,0.36561,74.846,0.025,0.017329,0.010178,2.51043,5.00924,0.8188
감자옹심이국,44.3,국,99.024,1.59404,0.13106,22.86985,0.3979,48.519,0.39931,88.621,1.6075,0.013169,0.021318,1.37638,4.54289,2.9375
감자채국,37,국,28.71,2.1048,0.235,4.65,0.792,47.67,0.6266,193.73,0.47,0.04327,0.02098,2.9925,4.8951,1.4066
감자채맑은국,35,국,25.591,1.82666,0.12759,4.4737,0.8006,47.485,0.43809,83.944,0.614,0.021691,0.014732,3.08657,5.01721,1.4066
감자탕,81.8,국,79.354,6.22669,2.11446,9.2125,2.0039,9.954,0.58006,80.811,18.71333333,0.179894,0.129148,5.05288,311.76354,21.71695
감자호박국,38.3,국,22.094,1.81614,0.13856,3.71805,0.8319,49.979,0.43121,83.261,4.081666667,0.021119,0.031658,2.41598,6.18729,7.7659
강된장,102,국,72.86,6.3073,2.128,7.608,2.257,76.12,1.3356,194.78,2.728333333,0.06962,0.12413,3.5975,961.6361,160.8576
건새우감자국,40.7,국,40.821,3.89236,0.43074,5.3213,0.8486,169.831,1.15024,323.589,0.461666667,0.053056,0.026932,3.24772,4.57506,1.4506
건새우근대국,40.7,국,26.121,3.82336,0.47874,1.7813,0.8486,181.831,1.13524,375.189,76.61166666,0.063256,0.051232,1.53472,12.71406,26.7376
건새우근대장국,38.7,국,21.426,2.67466,0.38064,2.2181,0.8586,143.496,0.91819,359.519,78.07708332,0.063941,0.051447,1.58922,14.84021,26.5352
